type,original-index,augmentation-index,gaussian_noise,blur,rotation_angle,zoom,flip_image
midripen,022,2,25,0,-15.267058730000521,10,horizontal
midripen,022,3,50,0,-6.258919642483043,8,both
midripen,022,4,20,1,-9.806632786096035,7,horizontal
midripen,022,5,19,0,22.141914554967293,15,vertical
midripen,022,6,28,1,-13.493565803201669,6,vertical
midripen,022,7,22,1,28.364094690884905,15,horizontal
midripen,022,8,17,0,-8.266931087598344,12,vertical
midripen,022,9,43,0,8.67009709397292,14,both
midripen,022,10,43,0,9.033000111819298,4,vertical
midripen,022,11,21,0,-27.711191079847378,11,vertical
midripen,023,0,38,1,15.92029891656793,20,both
midripen,023,1,23,0,1.3977541533432998,18,horizontal
midripen,023,2,12,1,-11.741647122557186,13,both
midripen,023,3,31,1,25.22289764999661,19,both
midripen,023,4,46,1,17.907719570507915,20,vertical
midripen,023,5,48,0,-15.055545166734476,18,both
midripen,023,6,12,0,18.05424462934746,0,horizontal
midripen,023,7,1,1,19.484788507786938,3,vertical
midripen,023,8,14,0,18.247012582960863,2,horizontal
midripen,023,9,48,1,10.903695921512274,14,vertical
midripen,023,10,35,0,-21.970426482019604,10,horizontal
midripen,023,11,20,1,16.12322858301082,9,vertical
midripen,024,0,42,0,-7.205105847257311,20,both
midripen,024,1,45,0,-0.9546081055522215,7,both
midripen,024,2,29,1,21.27771481818432,4,vertical
midripen,024,3,40,1,-12.658061890245932,17,both
midripen,024,4,16,0,-16.796174471248843,15,both
midripen,024,5,5,1,-14.158556611585016,18,horizontal
midripen,024,6,3,1,-10.356984464952564,19,horizontal
midripen,024,7,24,0,-17.863514988198325,17,both
midripen,024,8,20,1,0.4315074210436336,1,both
midripen,024,9,12,1,6.443285021916566,20,horizontal
midripen,024,10,8,1,-9.457933553795897,3,vertical
midripen,024,11,27,1,-16.817639748761366,17,horizontal
midripen,025,0,17,0,27.005168330268575,12,vertical
midripen,025,1,10,1,13.67934124256584,8,horizontal
midripen,025,2,37,0,5.975152170515727,12,vertical
midripen,025,3,4,1,25.825422026202666,4,horizontal
midripen,025,4,47,0,23.597203917604055,10,vertical
midripen,025,5,5,1,-28.21141211195266,5,horizontal
midripen,025,6,0,1,-22.304981979957024,10,horizontal
midripen,025,7,8,1,-3.3230628694050033,16,horizontal
midripen,025,8,41,0,27.751085601161968,15,vertical
midripen,025,9,22,1,-20.06280849123401,6,both
midripen,025,10,19,0,-27.812887324943436,12,horizontal
midripen,025,11,47,1,26.121115748753752,16,both
midripen,026,0,14,0,6.812423751082854,12,horizontal
midripen,026,1,44,0,-8.477302285281958,11,vertical
midripen,026,2,41,0,13.991350950130645,0,both
midripen,026,3,20,0,11.57298885882421,9,both
midripen,026,4,45,1,-16.13554964905915,6,horizontal
midripen,026,5,13,1,4.513894982396536,11,vertical
midripen,026,6,16,0,28.832720755625687,13,both
midripen,026,7,17,1,-29.58187604271698,11,horizontal
midripen,026,8,32,1,-13.01815976607335,0,both
midripen,026,9,21,1,22.434951237599833,13,both
midripen,026,10,35,0,16.827821474935106,14,horizontal
midripen,026,11,29,1,2.6433838856736713,6,horizontal
midripen,027,0,23,1,-14.013076517879421,12,vertical
midripen,027,1,0,0,-13.53586145568,16,horizontal
midripen,027,2,17,1,-15.842905753044448,15,horizontal
midripen,027,3,18,1,-24.99780533816928,16,horizontal
midripen,027,4,17,1,11.423030809868358,19,vertical
midripen,027,5,42,0,-22.68517708206378,4,horizontal
midripen,027,6,26,1,-28.506071214141016,7,both
midripen,027,7,11,0,10.189687664314313,12,vertical
midripen,027,8,4,1,21.45840215743503,11,both
midripen,027,9,48,0,-27.557703402839923,18,both
midripen,027,10,18,0,-17.33613546954409,4,both
midripen,027,11,25,0,-2.3883949423721766,0,horizontal
midripen,029,0,39,0,20.447538511419765,8,both
midripen,029,1,46,0,-11.991661592163084,8,both
midripen,029,2,20,1,-18.439144292368752,17,vertical
midripen,029,3,42,0,-10.313195033682668,10,both
midripen,029,4,20,0,-13.276527013786254,3,both
midripen,029,5,38,0,4.685075188731972,1,horizontal
midripen,029,6,37,1,17.221578755655685,3,vertical
midripen,029,7,18,1,4.897224130557731,11,horizontal
midripen,029,8,25,1,-26.574795863414995,9,horizontal
midripen,029,9,41,0,-1.7447037916780168,19,vertical
midripen,029,10,1,0,12.289310947820638,18,vertical
midripen,029,11,12,0,2.7949179767387875,17,horizontal
midripen,030,0,2,0,29.064915408146092,13,vertical
midripen,030,1,49,0,-15.376490477974826,4,vertical
midripen,030,2,0,0,-2.676818449883431,4,both
midripen,030,3,36,0,16.570390549493688,15,horizontal
midripen,030,4,39,1,-1.8686502758844412,0,both
midripen,030,5,18,1,29.325295758681087,19,horizontal
midripen,030,6,50,1,-1.9996999630156616,17,horizontal
midripen,030,7,26,0,16.743365531158624,6,both
midripen,030,8,35,0,5.604833941662278,4,both
midripen,030,9,37,0,-5.660028478720019,10,vertical
midripen,030,10,48,0,0.09047164204131874,12,horizontal
midripen,030,11,28,0,6.80962249174658,18,vertical
midripen,034,0,12,0,27.406216224036733,12,horizontal
midripen,034,1,30,0,16.526332334004067,14,horizontal
midripen,034,2,20,1,-19.617686988744488,20,vertical
midripen,034,3,6,0,27.34643612304712,18,horizontal
midripen,034,4,12,0,24.85466302383047,1,horizontal
midripen,034,5,11,1,-13.696424622635124,5,horizontal
midripen,034,6,10,0,24.06692485288974,20,both
midripen,034,7,40,0,13.90167854107203,9,horizontal
midripen,034,8,45,1,-27.77941390873318,9,horizontal
midripen,034,9,41,1,-1.1520375614320173,8,vertical
midripen,034,10,19,0,-20.77593098304118,20,vertical
midripen,034,11,0,1,-3.687373809734261,1,horizontal
midripen,035,0,23,0,6.877460698844004,14,both
midripen,035,1,40,0,6.753926010615139,10,horizontal
midripen,035,2,30,0,10.227952392787955,10,horizontal
midripen,035,3,45,1,17.420102884836396,15,vertical
midripen,035,4,10,0,13.257994514473317,1,vertical
midripen,035,5,6,1,-13.03977536641046,0,both
midripen,035,6,8,0,0.8147171910334308,12,both
midripen,035,7,23,1,14.727333274214189,9,horizontal
midripen,035,8,9,1,-19.238222066188662,13,both
midripen,035,9,20,0,3.5543355557815204,9,both
midripen,035,10,49,0,-8.328091995015889,0,both
midripen,035,11,24,1,-1.312776605659522,13,both
midripen,037,0,18,0,-10.012352214869075,11,both
midripen,037,1,16,0,-26.06263590002878,12,vertical
midripen,037,2,20,0,-7.460859142703292,11,both
midripen,037,3,13,0,23.63012717994998,7,both
midripen,037,4,16,1,0.769709954888139,4,vertical
midripen,037,5,26,0,-24.578707303815367,9,horizontal
midripen,037,6,40,0,19.878359767558322,6,both
midripen,037,7,24,0,3.497551086657488,19,horizontal
midripen,037,8,2,0,-8.273253862166577,17,horizontal
midripen,037,9,36,1,-20.89534456787085,14,both
midripen,037,10,48,0,29.850252835011673,1,vertical
midripen,037,11,26,0,16.100258308806886,10,both
midripen,038,0,12,1,6.718002547941595,12,both
midripen,038,1,39,0,18.149769112463773,16,vertical
midripen,038,2,6,0,22.587153206066127,17,vertical
midripen,038,3,31,0,24.221596585236114,20,vertical
midripen,038,4,18,0,-1.4928193290038365,2,horizontal
midripen,038,5,32,1,-27.293112713155455,18,horizontal
midripen,038,6,17,1,-22.1093593059043,5,vertical
midripen,038,7,8,1,23.760573345037102,4,horizontal
midripen,038,8,42,0,-11.96782820786595,11,both
midripen,038,9,9,1,-5.125781158336991,11,vertical
midripen,038,10,37,1,-7.7455023764662485,6,both
midripen,038,11,45,1,24.998647322156494,10,horizontal
midripen,039,0,26,0,5.819063294721239,4,horizontal
midripen,039,1,27,0,-0.3374245932905886,19,vertical
midripen,039,2,32,1,-15.471221830103048,1,both
midripen,039,3,34,1,-24.161740123506267,7,vertical
midripen,039,4,27,1,14.276486577292168,12,horizontal
midripen,039,5,14,0,8.474774152056789,15,horizontal
midripen,039,6,41,0,7.930300104099857,3,vertical
midripen,039,7,41,0,26.812168573005465,5,vertical
midripen,039,8,6,0,-8.690508529511408,2,horizontal
midripen,039,9,13,0,1.9624208130821508,18,vertical
midripen,039,10,27,0,-18.101073564322192,12,vertical
midripen,039,11,46,1,-5.5907832357226965,20,both
midripen,040,0,42,1,10.843831811676765,17,horizontal
midripen,040,1,22,1,16.835306688550034,0,horizontal
midripen,040,2,48,0,-17.433190302539963,4,vertical
midripen,040,3,43,1,24.958345606183542,8,both
midripen,040,4,20,1,-27.466334104043238,1,horizontal
midripen,040,5,40,0,-3.150366698290391,11,horizontal
midripen,040,6,1,0,-7.249562222531424,18,both
midripen,040,7,38,0,17.911373305587745,1,horizontal
midripen,040,8,44,1,-2.681534725459109,4,both
midripen,040,9,33,1,-8.96576922155204,3,horizontal
midripen,040,10,49,0,8.200665136239579,15,both
midripen,040,11,22,0,-9.262119271429452,4,horizontal
midripen,041,0,16,1,6.222800732522778,15,vertical
midripen,041,1,41,1,-21.808619289342218,17,vertical
midripen,041,2,36,0,16.24699705847499,9,both
midripen,041,3,5,1,-19.01887575655846,20,vertical
midripen,041,4,27,1,-24.49620153095467,14,horizontal
midripen,041,5,35,1,-11.593436318830076,14,both
midripen,041,6,0,0,16.382464284895953,3,both
midripen,041,7,3,0,1.9054572162328505,6,horizontal
midripen,041,8,47,1,13.582901724988794,10,horizontal
midripen,041,9,26,1,-1.136724161685251,20,horizontal
midripen,041,10,12,0,-1.692369666289025,13,both
midripen,041,11,41,0,23.767320308833114,12,horizontal
midripen,042,0,37,1,6.223689544711455,9,horizontal
midripen,042,1,2,1,-22.303990523934097,9,both
midripen,042,2,23,0,26.218914473648944,20,vertical
midripen,042,3,16,1,-16.67877185320414,6,horizontal
midripen,042,4,18,0,-9.117701449890195,17,vertical
midripen,042,5,28,1,11.46661765369604,11,vertical
midripen,042,6,44,0,15.746191333180505,2,horizontal
midripen,042,7,49,0,-14.45969214098955,12,horizontal
midripen,042,8,11,1,27.07418870383978,6,vertical
midripen,042,9,17,1,-23.36575580226855,10,both
midripen,042,10,18,0,-13.155270557138177,3,both
midripen,042,11,50,1,24.525364781298364,4,horizontal
midripen,043,0,41,0,-1.2085152162592152,3,horizontal
midripen,043,1,37,0,-23.856114625272124,4,vertical
midripen,043,2,43,1,24.621225174948265,10,vertical
midripen,043,3,5,1,17.166692997405562,14,vertical
midripen,043,4,43,0,18.238111007432252,6,vertical
midripen,043,5,48,1,17.17994674021795,12,vertical
midripen,043,6,41,0,11.121957802015501,10,vertical
midripen,043,7,25,1,4.648623883754496,6,horizontal
midripen,043,8,0,1,19.07533411585954,8,horizontal
midripen,043,9,36,1,25.04175447606785,3,vertical
midripen,043,10,16,1,-19.042372153267397,9,horizontal
midripen,043,11,16,1,28.127973703298053,2,vertical
midripen,044,0,49,1,-27.76082803505083,2,vertical
midripen,044,1,16,1,-21.209900191694896,13,vertical
midripen,044,2,46,1,1.2154341975933072,16,horizontal
midripen,044,3,46,1,0.4518726399599906,1,horizontal
midripen,044,4,13,1,20.013015870387733,19,horizontal
midripen,044,5,37,0,11.965505180987847,15,vertical
midripen,044,6,22,0,20.353547852835085,5,vertical
midripen,044,7,34,0,5.4926247001052175,20,horizontal
midripen,044,8,16,1,21.777277365680526,20,horizontal
midripen,044,9,41,0,1.3376580618611555,5,both
midripen,044,10,23,0,-27.966014810223577,8,both
midripen,044,11,43,0,1.4674897377402942,7,vertical
midripen,045,0,3,0,24.591547676344774,10,both
midripen,045,1,42,1,-24.912849213541676,10,horizontal
midripen,045,2,37,0,-20.304275028131613,18,horizontal
midripen,045,3,2,1,-21.53275062635434,16,vertical
midripen,045,4,3,1,-22.388553048828612,15,both
midripen,045,5,47,0,-21.275280426285725,14,both
midripen,045,6,19,1,-9.563381979104879,15,horizontal
midripen,045,7,29,0,14.541594696316274,11,vertical
midripen,045,8,10,1,22.82475090140958,2,both
midripen,045,9,3,0,-28.425329574796308,14,vertical
midripen,045,10,25,0,-25.606405586956086,20,horizontal
midripen,045,11,13,1,6.492014515801557,6,horizontal
midripen,046,0,31,0,-26.71549588297898,9,horizontal
midripen,046,1,27,1,14.244968469463721,4,vertical
midripen,046,2,40,0,2.6950911919018594,13,horizontal
midripen,046,3,30,0,-23.433716841539265,13,both
midripen,046,4,47,0,22.459358666118177,1,horizontal
midripen,046,5,33,1,-6.761241292241596,9,vertical
midripen,046,6,36,1,11.262498959228317,15,horizontal
midripen,046,7,49,1,17.72125405301557,12,vertical
midripen,046,8,3,1,17.569969502175354,14,vertical
midripen,046,9,15,1,19.97855028001647,0,horizontal
midripen,046,10,45,0,16.314459690551416,5,vertical
midripen,046,11,50,0,-4.996522914832816,17,vertical
midripen,047,0,47,1,24.194953036726332,7,vertical
midripen,047,1,0,1,11.220778951107157,6,horizontal
midripen,047,2,46,0,-19.266343713887387,17,horizontal
midripen,047,3,13,1,5.674361171964456,19,vertical
midripen,047,4,28,1,26.003555267801843,11,horizontal
midripen,047,5,4,1,26.36246305691222,5,both
midripen,047,6,30,1,16.625195763273076,3,vertical
midripen,047,7,49,0,15.51393323828053,15,horizontal
midripen,047,8,40,1,7.203236379274685,19,both
midripen,047,9,12,1,-14.10972353902478,13,both
midripen,047,10,2,1,0.3495730574762277,1,horizontal
midripen,047,11,23,0,19.765836705244276,10,vertical
midripen,048,0,50,1,-10.293835278933447,18,vertical
midripen,048,1,16,1,12.475248138112121,14,vertical
midripen,048,2,24,0,0.06870758839202651,10,vertical
midripen,048,3,3,0,29.240657220694125,17,both
midripen,048,4,31,1,27.900766889674735,2,vertical
midripen,048,5,22,0,9.541260006142132,20,horizontal
midripen,048,6,5,1,4.756065278559312,12,vertical
midripen,048,7,9,0,-25.88504951332105,8,vertical
midripen,048,8,33,0,27.621985239367618,12,vertical
midripen,048,9,24,1,-18.912663047593327,8,both
midripen,048,10,50,0,-12.5740576539772,16,vertical
midripen,048,11,33,0,-28.726560263115786,1,vertical
midripen,050,0,45,0,-25.608371265692348,18,vertical
midripen,050,1,6,1,19.58740353229033,4,both
midripen,050,2,32,0,12.010854522247143,17,both
midripen,050,3,15,0,9.19696320650435,4,horizontal
midripen,050,4,47,0,-21.293984775863095,13,both
midripen,050,5,48,0,-26.420609243320833,17,vertical
midripen,050,6,21,1,21.412740389200977,2,vertical
midripen,050,7,48,1,20.27158802891092,0,both
midripen,050,8,29,0,-17.90420370830242,11,vertical
midripen,050,9,26,1,-19.42126204427673,10,horizontal
midripen,050,10,38,0,0.8485221085895276,8,vertical
midripen,050,11,3,1,19.364488402512826,14,horizontal
midripen,051,0,0,1,-11.921251683488723,16,both
midripen,051,1,46,1,7.743591880611085,11,horizontal
midripen,051,2,20,1,27.15909487620859,4,vertical
midripen,051,3,35,1,10.05112594100892,10,horizontal
midripen,051,4,36,0,20.897417211305218,17,horizontal
midripen,051,5,8,1,28.27537286817833,6,horizontal
midripen,051,6,11,0,1.004310587165829,6,both
midripen,051,7,42,1,0.5312423275859857,12,both
midripen,051,8,43,0,4.816387467283164,3,horizontal
midripen,051,9,15,0,23.858267645022885,14,both
midripen,051,10,10,1,-8.059044000389942,12,vertical
midripen,051,11,32,1,-0.054535740293822244,7,both
midripen,053,0,14,0,-14.584687517552881,20,horizontal
midripen,053,1,27,0,-26.830649763797563,14,both
midripen,053,2,26,1,-28.914683093004868,7,both
midripen,053,3,12,1,-23.502542558701997,16,horizontal
midripen,053,4,1,1,19.50349353213673,15,both
midripen,053,5,13,1,13.161661555780505,1,horizontal
midripen,053,6,2,0,-19.437866350172726,10,vertical
midripen,053,7,23,1,-1.8153510784066533,2,horizontal
midripen,053,8,49,1,18.615875884800744,4,horizontal
midripen,053,9,24,0,-25.104360037346755,17,both
midripen,053,10,34,1,-16.023146790161725,17,vertical
midripen,053,11,24,0,22.706298814097217,18,both
midripen,054,0,44,0,29.48056670776989,9,vertical
midripen,054,1,11,1,20.696306534984828,18,both
midripen,054,2,8,1,3.8804472784718627,19,horizontal
midripen,054,3,26,1,5.268470182034797,20,vertical
midripen,054,4,39,0,-12.450931821036967,9,both
midripen,054,5,41,0,-24.768372550964877,0,vertical
midripen,054,6,44,1,-10.533577211277127,8,vertical
midripen,054,7,2,0,-13.324147205224847,17,both
midripen,054,8,0,1,-7.289069009985482,12,horizontal
midripen,054,9,11,0,-10.236219045854174,8,horizontal
midripen,054,10,24,1,-9.84160382655869,10,both
midripen,054,11,37,1,18.33649726834075,6,both
midripen,057,0,24,0,12.99272173545689,19,vertical
midripen,057,1,8,1,14.445734137322262,18,both
midripen,057,2,32,0,-24.35728193455419,19,vertical
midripen,057,3,15,0,1.3556963699702465,7,horizontal
midripen,057,4,34,1,-23.39304829292147,5,horizontal
midripen,057,5,40,0,-25.43912111482583,4,horizontal
midripen,057,6,47,0,-12.107935006996534,9,horizontal
midripen,057,7,2,0,-9.192060063251425,10,both
midripen,057,8,31,0,-16.522699427462115,15,both
midripen,057,9,43,1,22.312989259930767,0,both
midripen,057,10,33,0,-15.91241687471987,15,vertical
midripen,057,11,33,1,8.536392244718591,11,horizontal
midripen,058,0,31,1,-13.775256308251876,19,vertical
midripen,058,1,28,1,-13.98371151162322,16,both
midripen,058,2,5,1,-4.357222113175304,5,horizontal
midripen,058,3,25,1,-20.666083599684498,7,horizontal
midripen,058,4,30,1,-8.980967472228919,9,vertical
midripen,058,5,8,0,4.546278544791171,9,both
midripen,058,6,30,1,-19.85265202589889,2,horizontal
midripen,058,7,4,0,-7.421117762015854,13,both
midripen,058,8,18,0,12.013399004706223,19,horizontal
midripen,058,9,13,0,-29.286719341594928,4,both
midripen,058,10,47,1,20.339458375008498,1,horizontal
midripen,058,11,29,1,-12.388408000253662,4,vertical
midripen,059,0,22,1,26.33730767591576,18,vertical
midripen,059,1,6,0,-4.738925947072481,1,both
midripen,059,2,34,1,22.77115763480269,2,horizontal
midripen,059,3,14,0,28.98805919063056,14,horizontal
midripen,059,4,17,0,-25.406951794723263,1,both
midripen,059,5,18,0,7.378396496677254,1,vertical
midripen,059,6,21,0,-1.5718716312522538,18,vertical
midripen,059,7,37,0,-9.666492243464816,19,horizontal
midripen,059,8,17,0,2.543664681005737,7,vertical
midripen,059,9,4,0,22.76225769403751,2,horizontal
midripen,059,10,30,0,23.22367562585073,10,horizontal
midripen,059,11,50,0,18.597394933717197,3,vertical
midripen,060,0,21,0,0.24577756767520142,18,both
midripen,060,1,22,1,-4.021308186436642,10,vertical
midripen,060,2,36,1,-28.974605138435713,18,vertical
midripen,060,3,24,0,10.022473561001739,10,horizontal
midripen,060,4,10,0,-20.384526389005284,0,vertical
midripen,060,5,42,0,2.176765336540271,9,both
midripen,060,6,10,0,-8.053703288964044,0,vertical
midripen,060,7,42,0,16.916743356014358,7,vertical
midripen,060,8,6,0,-2.54385133826473,4,horizontal
midripen,060,9,16,0,28.481565218746013,16,vertical
midripen,060,10,30,0,4.679279171492865,19,both
midripen,060,11,48,1,4.500500359821935,14,vertical
midripen,061,0,13,1,-9.266536601880002,15,vertical
midripen,061,1,3,1,-16.21254157056588,8,horizontal
midripen,061,2,27,0,-7.205440499144128,19,horizontal
midripen,061,3,33,1,-23.786718739568187,15,horizontal
midripen,061,4,48,1,-16.01374208383313,12,both
midripen,061,5,39,1,6.227773697827821,10,vertical
midripen,061,6,0,0,22.48531178321744,17,both
